batch_train_samples,val_samples_seen,batch_train_loss,batch_val_acc,batch_val_loss,batch_lr,batch_train_acc,test_acc,lr,avg_test_loss,avg_train_loss,train_acc,epochs,Smoth_loss,Smooth_train,best_loos,diverge
512,30000,0.01013553,0.012766667,0.010193938,0.0298956,0.01171875,,,,,,,0.010291985,0.010232191,0.010291985,No
512,30000,0.010145922,0.013566667,0.01019139,0.030066606,0.0078125,,,,,,,0.010286956,0.010227877,0.010286956,No
512,30000,0.010075736,0.011766667,0.010191756,0.030238589,0.013671875,,,,,,,0.010282196,0.01022027,0.010282196,No
512,30000,0.010134891,0.0122,0.01018488,0.030411556,0.0078125,,,,,,,0.01027733,0.010216001,0.01027733,No
512,30000,0.010116958,0.012366667,0.010176012,0.030585513,0.015625,,,,,,,0.010272264,0.010211049,0.010272264,No
512,30000,0.010158587,0.013033333,0.010172842,0.030760464,0.017578125,,,,,,,0.010267293,0.010208426,0.010267293,No
512,30000,0.010086989,0.013366667,0.010176708,0.030936417,0.01171875,,,,,,,0.010262764,0.010202354,0.010262764,No
512,30000,0.010103249,0.0124,0.010177228,0.031113375,0.009765625,,,,,,,0.010258487,0.010197399,0.010258487,No
512,30000,0.01005377,0.013433333,0.010145759,0.031291346,0.013671875,,,,,,,0.01025285,0.010190217,0.01025285,No
512,30000,0.010016712,0.012,0.010153731,0.031470335,0.021484375,,,,,,,0.010247894,0.010181542,0.010247894,No
512,30000,0.010125516,0.013233333,0.010154214,0.031650348,0.013671875,,,,,,,0.01024321,0.010178741,0.01024321,No
512,30000,0.010047847,0.013966667,0.010124428,0.031831391,0.01953125,,,,,,,0.010237271,0.010172196,0.010237271,No
512,30000,0.010057591,0.0138,0.010124174,0.032013469,0.01953125,,,,,,,0.010231616,0.010166466,0.010231616,No
512,30000,0.010050082,0.0147,0.010113793,0.032196589,0.01171875,,,,,,,0.010225725,0.010160647,0.010225725,No
512,30000,0.010056286,0.0154,0.010105448,0.032380756,0.021484375,,,,,,,0.010219711,0.010155429,0.010219711,No
512,30000,0.010081525,0.015366667,0.010096294,0.032565976,0.013671875,,,,,,,0.010213541,0.010151733,0.010213541,No
512,30000,0.010058678,0.014933333,0.010083436,0.032752256,0.01171875,,,,,,,0.010207035,0.010147081,0.010207035,No
512,30000,0.010050843,0.015166667,0.010090929,0.032939602,0.005859375,,,,,,,0.01020123,0.010142269,0.01020123,No
512,30000,0.010026255,0.016166667,0.010093905,0.033128019,0.009765625,,,,,,,0.010195864,0.010136468,0.010195864,No
512,30000,0.01000675,0.016933333,0.010075595,0.033317514,0.013671875,,,,,,,0.01018985,0.010129982,0.01018985,No
512,30000,0.01007933,0.014933333,0.010077895,0.033508093,0.00390625,,,,,,,0.010184253,0.01012745,0.010184253,No
512,30000,0.010045329,0.0143,0.010080447,0.033699761,0.021484375,,,,,,,0.010179062,0.010123344,0.010179062,No
512,30000,0.010055276,0.014466667,0.010067568,0.033892527,0.013671875,,,,,,,0.010173488,0.01011994,0.010173488,No
512,30000,0.009932842,0.0138,0.01007155,0.034086395,0.01953125,,,,,,,0.010168391,0.010110585,0.010168391,No
512,30000,0.009964371,0.0134,0.010070602,0.034281372,0.013671875,,,,,,,0.010163501,0.010103275,0.010163501,No
512,30000,0.01003805,0.014766667,0.010090561,0.034477464,0.01953125,,,,,,,0.010159854,0.010100013,0.010159854,No
512,30000,0.009987664,0.016133333,0.010049092,0.034674678,0.015625,,,,,,,0.010154316,0.010094396,0.010154316,No
512,30000,0.009943709,0.0136,0.01011117,0.03487302,0.015625,,,,,,,0.010152159,0.010086861,0.010152159,No
512,30000,0.010004842,0.016166667,0.010053774,0.035072496,0.015625,,,,,,,0.01014724,0.010082761,0.01014724,No
512,30000,0.009929258,0.015866667,0.010060676,0.035273114,0.021484375,,,,,,,0.010142911,0.010075085,0.010142911,No
512,30000,0.01006713,0.016233333,0.010061613,0.035474879,0.01171875,,,,,,,0.010138846,0.010074688,0.010138846,No
512,30000,0.009994262,0.015433333,0.010071875,0.035677798,0.0234375,,,,,,,0.010135498,0.010070666,0.010135498,No
512,30000,0.009961544,0.014666667,0.010064675,0.035881878,0.02734375,,,,,,,0.010131957,0.01006521,0.010131957,No
512,30000,0.010073877,0.0135,0.01006511,0.036087125,0.03125,,,,,,,0.010128614,0.010065644,0.010128614,No
512,30000,0.010022251,0.014066667,0.010046272,0.036293546,0.013671875,,,,,,,0.010124497,0.010063474,0.010124497,No
512,30000,0.009886413,0.013866667,0.010036747,0.036501148,0.013671875,,,,,,,0.01012011,0.010054621,0.01012011,No
512,30000,0.010041249,0.013,0.010063837,0.036709938,0.015625,,,,,,,0.010117296,0.010053952,0.010117296,No
512,30000,0.010034324,0.0149,0.01002435,0.036919921,0.01171875,,,,,,,0.010112649,0.010052971,0.010112649,No
512,30000,0.00991804,0.016333333,0.010047375,0.037131106,0.017578125,,,,,,,0.010109385,0.010046224,0.010109385,No
512,30000,0.009943847,0.016666667,0.010017514,0.037343499,0.025390625,,,,,,,0.010104792,0.010041105,0.010104792,No
512,30000,0.00992782,0.014933333,0.0100407,0.037557107,0.01171875,,,,,,,0.010101587,0.010035441,0.010101587,No
512,30000,0.009972536,0.0158,0.010028278,0.037771937,0.01953125,,,,,,,0.010097922,0.010032296,0.010097922,No
512,30000,0.009940292,0.015866667,0.010002997,0.037987995,0.01171875,,,,,,,0.010093175,0.010027696,0.010093175,No
512,30000,0.009883962,0.0156,0.010023423,0.038205289,0.033203125,,,,,,,0.010089688,0.010020509,0.010089688,No
512,30000,0.009910703,0.016266667,0.009998643,0.038423827,0.015625,,,,,,,0.010085135,0.010015019,0.010085135,No
512,30000,0.009970935,0.0172,0.01000076,0.038643614,0.0234375,,,,,,,0.010080917,0.010012814,0.010080917,No
512,30000,0.009992897,0.019233333,0.010004019,0.038864659,0.017578125,,,,,,,0.010077072,0.010011819,0.010077072,No
512,30000,0.009936072,0.018866667,0.009971174,0.039086968,0.013671875,,,,,,,0.010071777,0.010008031,0.010071777,No
512,30000,0.009856131,0.017466667,0.009973051,0.039310548,0.0234375,,,,,,,0.010066841,0.010000436,0.010066841,No
512,30000,0.01003223,0.0174,0.009970084,0.039535408,0.001953125,,,,,,,0.010062003,0.010002026,0.010062003,No
512,30000,0.009927205,0.017133333,0.009976029,0.039761553,0.025390625,,,,,,,0.010057704,0.009998285,0.010057704,No
512,30000,0.009874461,0.015633333,0.010000323,0.039988993,0.0078125,,,,,,,0.010054835,0.009992094,0.010054835,No
512,30000,0.009895107,0.016333333,0.01000014,0.040217733,0.017578125,,,,,,,0.0100521,0.009987244,0.0100521,No
512,30000,0.009901442,0.017066667,0.009991046,0.040447782,0.009765625,,,,,,,0.010049048,0.009982954,0.010049048,No
512,30000,0.009906963,0.017366667,0.010024717,0.040679146,0.01171875,,,,,,,0.010047831,0.009979155,0.010047831,No
512,30000,0.010018172,0.018033333,0.009964019,0.040911834,0.005859375,,,,,,,0.01004364,0.009981105,0.01004364,No
512,30000,0.009902347,0.0163,0.01000325,0.041145853,0.009765625,,,,,,,0.010041621,0.009977168,0.010041621,No
512,30000,0.009978906,0.0173,0.009956275,0.041381211,0.01171875,,,,,,,0.010037354,0.009977254,0.010037354,No
512,30000,0.009862353,0.0194,0.009954301,0.041617915,0.01953125,,,,,,,0.010033201,0.009971509,0.010033201,No
512,30000,0.009868517,0.020466667,0.009938515,0.041855972,0.005859375,,,,,,,0.010028467,0.00996636,0.010028467,No
512,30000,0.009881534,0.021633333,0.009928298,0.042095392,0.0234375,,,,,,,0.010023458,0.009962118,0.010023458,No
512,30000,0.009862653,0.022233333,0.009921996,0.042336181,0.01171875,,,,,,,0.010018385,0.009957145,0.010018385,No
512,30000,0.009692318,0.0226,0.009915264,0.042578347,0.029296875,,,,,,,0.010013229,0.009943904,0.010013229,No
512,30000,0.009759733,0.022066667,0.009915885,0.042821899,0.03125,,,,,,,0.010008362,0.009934695,0.010008362,No
512,30000,0.009887737,0.021966667,0.00989245,0.043066843,0.037109375,,,,,,,0.010002566,0.009932347,0.010002566,No
512,30000,0.009984692,0.023566667,0.00987986,0.043313189,0.017578125,,,,,,,0.009996431,0.009934965,0.009996431,No
512,30000,0.009797956,0.0244,0.009905731,0.043560944,0.03125,,,,,,,0.009991896,0.009928114,0.009991896,No
512,30000,0.009879457,0.0234,0.00990797,0.043810116,0.01953125,,,,,,,0.0099877,0.009925681,0.0099877,No
512,30000,0.009727565,0.023366667,0.009885231,0.044060714,0.0234375,,,,,,,0.009982576,0.009915775,0.009982576,No
512,30000,0.009802247,0.0232,0.009893787,0.044312744,0.0234375,,,,,,,0.009978137,0.009910099,0.009978137,No
512,30000,0.009787997,0.023266667,0.009872747,0.044566217,0.029296875,,,,,,,0.009972867,0.009903994,0.009972867,No
512,30000,0.009787017,0.023333333,0.009866377,0.044821139,0.025390625,,,,,,,0.009967543,0.009898145,0.009967543,No
512,30000,0.009849422,0.0217,0.009868827,0.04507752,0.015625,,,,,,,0.009962607,0.009895709,0.009962607,No
512,30000,0.009819747,0.023466667,0.009875574,0.045335367,0.0234375,,,,,,,0.009958255,0.009891911,0.009958255,No
512,30000,0.00973146,0.023466667,0.009877936,0.045594689,0.02734375,,,,,,,0.009954239,0.009883888,0.009954239,No
512,30000,0.009792658,0.022266667,0.009907746,0.045855494,0.013671875,,,,,,,0.009951915,0.009879327,0.009951915,No
512,30000,0.009905241,0.023333333,0.009890366,0.046117791,0.015625,,,,,,,0.009948837,0.009880623,0.009948837,No
512,30000,0.009828931,0.0223,0.009905385,0.046381588,0.02734375,,,,,,,0.009946665,0.009878038,0.009946665,No
512,30000,0.00970356,0.018633333,0.009929152,0.046646895,0.02734375,,,,,,,0.009945789,0.009869314,0.009945789,No
512,30000,0.009853741,0.0221,0.009836556,0.046913719,0.025390625,,,,,,,0.009940327,0.009868535,0.009940327,No
512,30000,0.00972304,0.0211,0.009889333,0.047182069,0.025390625,,,,,,,0.009937778,0.009861261,0.009937778,No
512,30000,0.009776225,0.021066667,0.00984763,0.047451954,0.01953125,,,,,,,0.00993327,0.009857009,0.00993327,No
368,30000,0.013700343,0.022233333,0.009831236,0.047723383,0.024456522,,,,,,,0.009928169,0.010049176,0.009928169,No
512,30000,0.010313466,0.021333333,0.009941332,0.047996365,0.0234375,0.0233,0.047996365,0.104778082,0.010095188,0.014885714,4,0.009928827,0.01006239,0.009928169,No
512,30000,0.009857012,0.0201,0.009995829,0.048270908,0.01953125,,,,,,,0.009932177,0.010052121,0.009928169,No
512,30000,0.009949215,0.019833333,0.009942298,0.048547021,0.0234375,,,,,,,0.009932683,0.010046976,0.009928169,No
512,30000,0.009942395,0.020033333,0.009986973,0.048824714,0.01171875,,,,,,,0.009935397,0.010041747,0.009928169,No
512,30000,0.009942252,0.020066667,0.009980233,0.049103995,0.015625,,,,,,,0.009937639,0.010036772,0.009928169,No
512,30000,0.009919051,0.021766667,0.00995675,0.049384874,0.02734375,,,,,,,0.009938595,0.010030886,0.009928169,No
512,30000,0.009963265,0.019533333,0.009959037,0.04966736,0.009765625,,,,,,,0.009939617,0.010027505,0.009928169,No
512,30000,0.009895108,0.0177,0.009957284,0.049951461,0.013671875,,,,,,,0.0099405,0.010020885,0.009928169,No
512,30000,0.009873939,0.017466667,0.009948187,0.050237187,0.013671875,,,,,,,0.009940885,0.010013538,0.009928169,No
512,30000,0.009898617,0.018133333,0.009935971,0.050524548,0.009765625,,,,,,,0.009940639,0.010007792,0.009928169,No
512,30000,0.009833948,0.021266667,0.009906274,0.050813552,0.015625,,,,,,,0.009938921,0.0099991,0.009928169,No
512,30000,0.009799783,0.024166667,0.009892583,0.05110421,0.017578125,,,,,,,0.009936604,0.009989134,0.009928169,No
512,30000,0.009900536,0.0245,0.009855495,0.05139653,0.01953125,,,,,,,0.009932548,0.009984704,0.009928169,No
512,30000,0.010021054,0.025866667,0.009870487,0.051690522,0.017578125,,,,,,,0.009929445,0.009986521,0.009928169,No
512,30000,0.009770938,0.0252,0.009910383,0.051986196,0.009765625,,,,,,,0.009928492,0.009975742,0.009928169,No
512,30000,0.009887822,0.023633333,0.009897787,0.052283562,0.029296875,,,,,,,0.009926957,0.009971346,0.009926957,No
512,30000,0.009815818,0.026533333,0.009864762,0.052582628,0.021484375,,,,,,,0.009923847,0.00996357,0.009923847,No
512,30000,0.009773307,0.0256,0.009856713,0.052883405,0.01953125,,,,,,,0.00992049,0.009954057,0.00992049,No
512,30000,0.009753603,0.022566667,0.009887886,0.053185902,0.025390625,,,,,,,0.00991886,0.009944034,0.00991886,No
512,30000,0.00976746,0.022266667,0.009829222,0.053490129,0.0234375,,,,,,,0.009914378,0.009935205,0.009914378,No
512,30000,0.009842642,0.024433333,0.009875271,0.053796097,0.013671875,,,,,,,0.009912423,0.009930577,0.009912423,No
512,30000,0.009813312,0.024233333,0.009858671,0.054103815,0.013671875,,,,,,,0.009909735,0.009924714,0.009909735,No
512,30000,0.009642201,0.021733333,0.009936983,0.054413293,0.025390625,,,,,,,0.009911098,0.009910588,0.009909735,No
512,30000,0.009824822,0.0252,0.009791112,0.054724542,0.033203125,,,,,,,0.009905098,0.0099063,0.009905098,No
512,30000,0.009748645,0.022366667,0.009865069,0.055037571,0.0234375,,,,,,,0.009903097,0.009898417,0.009903097,No
512,30000,0.009771398,0.0255,0.009811361,0.05535239,0.02734375,,,,,,,0.00989851,0.009892066,0.00989851,No
512,30000,0.009712437,0.0245,0.009830944,0.05566901,0.025390625,,,,,,,0.009895132,0.009883085,0.009895132,No
512,30000,0.009740547,0.027166667,0.009740023,0.055987441,0.0234375,,,,,,,0.009887376,0.009875958,0.009887376,No
512,30000,0.009609865,0.028433333,0.009741704,0.056307694,0.03515625,,,,,,,0.009880093,0.009862653,0.009880093,No
512,30000,0.009665976,0.024966667,0.00980771,0.056629778,0.021484375,,,,,,,0.009876474,0.009852819,0.009876474,No
512,30000,0.009513663,0.022966667,0.009802142,0.056953705,0.029296875,,,,,,,0.009872757,0.009835862,0.009872757,No
512,30000,0.009684789,0.027933333,0.009730088,0.057279485,0.0234375,,,,,,,0.009865624,0.009828308,0.009865624,No
512,30000,0.009655906,0.029866667,0.009700127,0.057607128,0.02734375,,,,,,,0.009857349,0.009819688,0.009857349,No
512,30000,0.009717781,0.031466667,0.009692577,0.057936646,0.0078125,,,,,,,0.00984911,0.009814592,0.00984911,No
512,30000,0.009588098,0.0322,0.009693773,0.058268048,0.033203125,,,,,,,0.009841343,0.009803268,0.009841343,No
512,30000,0.009692918,0.0312,0.009692904,0.058601346,0.04296875,,,,,,,0.009833921,0.00979775,0.009833921,No
512,30000,0.009528828,0.030333333,0.009724074,0.05893655,0.046875,,,,,,,0.009828429,0.009784304,0.009828429,No
512,30000,0.009696874,0.0319,0.009715659,0.059273672,0.015625,,,,,,,0.009822791,0.009779933,0.009822791,No
512,30000,0.009684549,0.0349,0.009690908,0.059612722,0.03125,,,,,,,0.009816196,0.009775163,0.009816196,No
512,30000,0.009633554,0.035266667,0.009697274,0.059953712,0.029296875,,,,,,,0.00981025,0.009768083,0.00981025,No
512,30000,0.009714263,0.030233333,0.009808293,0.060296652,0.021484375,,,,,,,0.009810152,0.009765392,0.009810152,No
512,30000,0.00974149,0.032033333,0.009720212,0.060641553,0.0390625,,,,,,,0.009805655,0.009764197,0.009805655,No
512,30000,0.009643178,0.031466667,0.009703064,0.060988428,0.0234375,,,,,,,0.009800526,0.009758146,0.009800526,No
512,30000,0.009618558,0.027033333,0.009754871,0.061337286,0.0234375,,,,,,,0.009798243,0.009751166,0.009798243,No
512,30000,0.00967457,0.0296,0.009689598,0.061688141,0.0234375,,,,,,,0.009792811,0.009747337,0.009792811,No
512,30000,0.009513875,0.031066667,0.009665637,0.062041002,0.033203125,,,,,,,0.009786452,0.009735664,0.009786452,No
512,30000,0.009627573,0.0319,0.009659361,0.062395881,0.025390625,,,,,,,0.009780098,0.009730259,0.009780098,No
512,30000,0.009637589,0.0315,0.009731297,0.062752791,0.01953125,,,,,,,0.009777658,0.009725626,0.009777658,No
512,30000,0.009739189,0.033866667,0.009621398,0.063111742,0.029296875,,,,,,,0.009769845,0.009726304,0.009769845,No
512,30000,0.009566425,0.029133333,0.009715097,0.063472746,0.033203125,,,,,,,0.009767107,0.00971831,0.009767107,No
512,30000,0.00977476,0.0311,0.009658327,0.063835815,0.025390625,,,,,,,0.009761668,0.009721132,0.009761668,No
512,30000,0.009590466,0.0299,0.00966355,0.064200961,0.025390625,,,,,,,0.009756762,0.009714599,0.009756762,No
512,30000,0.009614086,0.027533333,0.009722021,0.064568196,0.041015625,,,,,,,0.009755025,0.009709573,0.009755025,No
512,30000,0.009658935,0.029133333,0.009658807,0.064937531,0.025390625,,,,,,,0.009750214,0.009707041,0.009750214,No
512,30000,0.009623668,0.0305,0.009632186,0.065308979,0.02734375,,,,,,,0.009744313,0.009702873,0.009744313,No
512,30000,0.009638798,0.031266667,0.009650373,0.065682551,0.0390625,,,,,,,0.009739616,0.009699669,0.009739616,No
512,30000,0.009578644,0.0309,0.009638789,0.066058261,0.029296875,,,,,,,0.009734575,0.009693618,0.009734575,No
512,30000,0.009407734,0.034166667,0.009620194,0.066436119,0.04296875,,,,,,,0.009728856,0.009679324,0.009728856,No
512,30000,0.009617607,0.0306,0.009709825,0.066816139,0.041015625,,,,,,,0.009727904,0.009676238,0.009727904,No
512,30000,0.009641997,0.029366667,0.009671027,0.067198333,0.029296875,,,,,,,0.00972506,0.009674526,0.00972506,No
512,30000,0.0095444,0.029466667,0.009686166,0.067582713,0.03125,,,,,,,0.009723115,0.009668019,0.009723115,No
512,30000,0.009559155,0.0284,0.009719577,0.067969291,0.025390625,,,,,,,0.009722939,0.009662576,0.009722939,No
512,30000,0.009673392,0.032466667,0.00964476,0.068358081,0.021484375,,,,,,,0.00971903,0.009663117,0.00971903,No
512,30000,0.009585585,0.032233333,0.009637666,0.068749095,0.04296875,,,,,,,0.009714961,0.00965924,0.009714961,No
512,30000,0.009529466,0.0317,0.009675289,0.069142345,0.041015625,,,,,,,0.009712978,0.009652752,0.009712978,No
512,30000,0.009583522,0.031466667,0.00967799,0.069537845,0.02734375,,,,,,,0.009711228,0.00964929,0.009711228,No
512,30000,0.009493647,0.032933333,0.00968896,0.069935607,0.037109375,,,,,,,0.009710115,0.009641508,0.009710115,No
512,30000,0.009756743,0.034966667,0.009662594,0.070335644,0.029296875,,,,,,,0.009707739,0.00964727,0.009707739,No
512,30000,0.00970155,0.030033333,0.009658937,0.07073797,0.029296875,,,,,,,0.009705299,0.009649984,0.009705299,No
512,30000,0.009594755,0.030433333,0.009599901,0.071142596,0.029296875,,,,,,,0.009700029,0.009647222,0.009700029,No
512,30000,0.009615369,0.029533333,0.00957944,0.071549538,0.02734375,,,,,,,0.009693999,0.00964563,0.009693999,No
512,30000,0.009466956,0.027866667,0.009598069,0.071958807,0.044921875,,,,,,,0.009689203,0.009636696,0.009689203,No
512,30000,0.009480098,0.0272,0.009607277,0.072370417,0.041015625,,,,,,,0.009685107,0.009628866,0.009685107,No
512,30000,0.00951101,0.026466667,0.009582823,0.072784382,0.037109375,,,,,,,0.009679992,0.009622973,0.009679992,No
512,30000,0.009468768,0.029333333,0.009586008,0.073200714,0.041015625,,,,,,,0.009675293,0.009615263,0.009675293,No
512,30000,0.009389875,0.031866667,0.009561061,0.073619428,0.03125,,,,,,,0.009669582,0.009603994,0.009669582,No
512,30000,0.009397773,0.031733333,0.009609101,0.074040537,0.041015625,,,,,,,0.009666558,0.009593683,0.009666558,No
512,30000,0.009510064,0.034966667,0.009581918,0.074464055,0.0390625,,,,,,,0.009662326,0.009589502,0.009662326,No
512,30000,0.00949748,0.033,0.009667144,0.074889995,0.02734375,,,,,,,0.009662567,0.009584901,0.009662326,No
512,30000,0.009722162,0.0283,0.00971775,0.075318372,0.029296875,,,,,,,0.009665326,0.009591764,0.009662326,No
512,30000,0.009552435,0.0294,0.009712982,0.075749199,0.046875,,,,,,,0.009667708,0.009589797,0.009662326,No
512,30000,0.009594168,0.033033333,0.009595496,0.076182491,0.021484375,,,,,,,0.009664098,0.009590016,0.009662326,No
512,30000,0.009584709,0.0299,0.009724762,0.076618261,0.041015625,,,,,,,0.009667131,0.00958975,0.009662326,No
512,30000,0.009760175,0.0327,0.009643556,0.077056523,0.029296875,,,,,,,0.009665952,0.009598272,0.009662326,No
512,30000,0.00970332,0.031933333,0.009686169,0.077497293,0.013671875,,,,,,,0.009666963,0.009603524,0.009662326,No
512,30000,0.00955742,0.0316,0.009677364,0.077940583,0.04296875,,,,,,,0.009667483,0.009601219,0.009662326,No
512,30000,0.009705541,0.029033333,0.00970266,0.07838641,0.033203125,,,,,,,0.009669242,0.009606435,0.009662326,No
512,30000,0.009727321,0.031233333,0.00966661,0.078834786,0.02734375,,,,,,,0.00966911,0.009612479,0.009662326,No
512,30000,0.009663341,0.0335,0.009662797,0.079285727,0.041015625,,,,,,,0.009668795,0.009615022,0.009662326,No
512,30000,0.009515474,0.0329,0.009658331,0.079739248,0.033203125,,,,,,,0.009668272,0.009610045,0.009662326,No
512,30000,0.00955929,0.035366667,0.009628461,0.080195363,0.03515625,,,,,,,0.009666281,0.009607507,0.009662326,No
512,30000,0.009636778,0.029233333,0.009738854,0.080654087,0.04296875,,,,,,,0.00966991,0.009608971,0.009662326,No
512,30000,0.009618096,0.029633333,0.009586436,0.081115435,0.03515625,,,,,,,0.009665736,0.009609427,0.009662326,No
512,30000,0.009494727,0.025533333,0.009799334,0.081579422,0.021484375,,,,,,,0.009672416,0.009603692,0.009662326,No
512,30000,0.009650981,0.0265,0.00971552,0.082046062,0.041015625,,,,,,,0.009674571,0.009606056,0.009662326,No
512,30000,0.009705001,0.0278,0.009696482,0.082515372,0.021484375,,,,,,,0.009675667,0.009611004,0.009662326,No
512,30000,0.009701495,0.032733333,0.009645509,0.082987367,0.037109375,,,,,,,0.009674159,0.009615528,0.009662326,No
512,30000,0.009446909,0.033966667,0.00957983,0.083462061,0.0390625,,,,,,,0.009669442,0.009607097,0.009662326,No
512,30000,0.009509353,0.035,0.009568713,0.083939471,0.04296875,,,,,,,0.009664406,0.00960221,0.009662326,No
512,30000,0.009613954,0.036333333,0.009590002,0.084419612,0.0234375,,,,,,,0.009660686,0.009602797,0.009660686,No
512,30000,0.009545877,0.038766667,0.0095699,0.084902498,0.0390625,,,,,,,0.009656146,0.009599951,0.009656146,No
512,30000,0.009369859,0.040166667,0.009508421,0.085388148,0.046875,,,,,,,0.00964876,0.009588447,0.00964876,No
512,30000,0.00948526,0.0405,0.009503722,0.085876575,0.04296875,,,,,,,0.009641508,0.009583287,0.009641508,No
512,30000,0.009378995,0.038033333,0.009488863,0.086367795,0.048828125,,,,,,,0.009633876,0.009573073,0.009633876,No
512,30000,0.009417557,0.033966667,0.009498129,0.086861826,0.0390625,,,,,,,0.009627089,0.009565297,0.009627089,No
512,30000,0.009569946,0.037066667,0.009502283,0.087358683,0.03125,,,,,,,0.009620848,0.009565529,0.009620848,No
512,30000,0.009392329,0.0383,0.009499556,0.087858381,0.0390625,,,,,,,0.009614784,0.009556869,0.009614784,No
512,30000,0.009275898,0.0372,0.009553463,0.088360938,0.044921875,,,,,,,0.009611718,0.009542821,0.009611718,No
512,30000,0.009520442,0.0376,0.009570193,0.08886637,0.04296875,,,,,,,0.009609641,0.009541702,0.009609641,No
